제품명,기본정보,원료약품 및 분량,효능효과,용법용량,주의사항
,"{'제품명': '릴렉스 도그 아로마테라피', '제품 영문명': 'Relax Dog Aromatherapy', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2015-11-11', '품목정보': '동물용의약외품-수입-022-911', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '반투명한 노란 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '실온보관\n제조일로부터 24개월', '포장단위': '0.45oz/13.3ml(Plastic Roll-On Bottle)'}","[['1', 'Almond Oil (ICID)'], ['2', 'Grapeseed Oil (ICID)'], ['3', 'Jojoba Oil (ICID)'], ['4', 'Essential Oils (Lavender & Cedarwood & Cypress & Bergamot, ICID)']]",없음,없음,없음
,"{'제품명': '비바텍 시그원 제올라이트 치약(강아지용)', '제품 영문명': 'SigOne Zeolite toothpaste', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2015-12-21', '품목정보': '동물용의약외품-수입-022-912', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '녹색을 띈 크림형', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '저장방법 : 고온이나 직사광선이 없는 곳에 보관\n사용기간 : 제조일로부터 24개월', '포장단위': '21g'}","[['1', 'Zeolite(ICID)'], ['2', 'Hydroxyapatite(ICID)'], ['3', 'Glycerin(ICID)'], ['4', 'Sorbitol(ICID)'], ['5', 'Cellulose gum(ICID)'], ['6', 'Dipotassium Glycyrrhizate(ICID)'], ['7', 'Sodium Ployphosphate(ICID)'], ['8', 'Citric acid(ICID)'], ['9', 'Sodium benzoate(ICID)'], ['10', 'Chlorophyllin-copper complex(ICID)'], ['11', 'Water(ICID)']]",없음,없음,없음
,"{'제품명': '독 패션 스파 전문가용 컨디셔너', '제품 영문명': 'Dog fashion spa pet stylist conditioner', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2016-05-19', '품목정보': '동물용의약외품-수입-022-948', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '흰색의 로션 형태', '제조방법': '제조사의 제조방법에 따른다', '저장방법': '[저장방법]\n고온 다습한 장소를 피해 상온에 보관할 것\n\n\n[사용기간]\n제조일로부터 24개월', '포장단위': '8oz(237ml), 16oz(473ml), 1gallon(3.7liter)'}","[['1', 'Water (ICID)'], ['2', 'Cetearyl alcohol (ICID)'], ['3', 'Quaternium-91 (ICID)'], ['4', 'PEG-40 castor oil (ICID)'], ['5', 'Stearalkonium chloride (ICID)'], ['6', 'Fragrance (ICID)'], ['7', 'Behentrimonium methosulfate (ICID)'], ['8', 'Myristyl myristate (ICID)'], ['9', 'DMDM Hydantoin (ICID)'], ['10', 'Panthenol (ICID)'], ['11', 'Polyamide-2 (ICID)'], ['12', 'Citric acid (ICID)'], ['13', 'Hamamelis virginiana(Witch hazel) (ICID)'], ['14', 'Carcia papaya(papays) fruit extract (ICID)'], ['15', 'Psidium guajava fruit extract (ICID)'], ['16', 'Passiflora incarnata fruit extract (ICID)'], ['17', 'Plumeria acutifolia flower extract (ICID)'], ['18', 'Mangifera indica(Mango) fruit extract (ICID)'], ['19', 'Colocasia esculenta root extract (ICID)'], ['20', 'Silk amino acids (ICID)'], ['21', 'Retinyl palmitate (ICID)'], ['22', 'Tocopheryl acetate (ICID)'], ['23', 'Hydrolyzed wheat protein (ICID)']]",없음,없음,없음
,"{'제품명': '독 패션 스파 샴푸', '제품 영문명': 'Dog fashion spa shampoo', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2016-05-19', '품목정보': '동물용의약외품-수입-022-949', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '옅은 노란색의 액상 형태', '제조방법': '제조사의 제조방법에 따른다', '저장방법': '[저장방법]\n고온 다습한 장소를 피해 상온에 보관할 것\n\n\n[사용기간]\n제조일로부터 24개월', '포장단위': '8oz(236ml)'}","[['1', 'Water (ICID)'], ['2', 'Sodium C14-16 olefin sulfonate (ICID)'], ['3', 'Cocamidopropyl betaine (ICID)'], ['4', 'Glycerin (ICID)'], ['5', 'Phenoxyethanol (ICID)'], ['6', 'Tocopheryl acetate (ICID)'], ['7', 'Panthenol (ICID)'], ['8', 'Aloe barabadensis leaf extract (ICID)'], ['9', 'Salvia officinalis (sage) leaf extract (ICID)'], ['10', 'Chamomilla recutita (Matricaria) flower extract (ICID)'], ['11', 'Sodium benzoate (ICID)'], ['12', 'PEG-150 Distearate (ICID)'], ['13', 'Tetrasodium EDTA (ICID)'], ['14', 'Passiflora edulis seed oil (ICID)'], ['15', 'Oriza sativa rice bran oil (ICID)'], ['16', 'Euterpe oleracea fruit oil (ICID)'], ['17', 'Prunus amygdalus dulcis (sweet almond) oil (ICID)'], ['18', 'Hydrolyzed oats (ICID)'], ['19', 'Fragrance (ICID)'], ['20', 'Sodium chloride (ICID)'], ['21', 'Citric acid (ICID)']]",없음,없음,없음
,"{'제품명': '독 패션 스파 컨디셔너', '제품 영문명': 'Dog fashion spa conditioner', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2016-05-19', '품목정보': '동물용의약외품-수입-022-950', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '흰색의 액상', '제조방법': '제조사의 제조방법에 따른다', '저장방법': '[저장방법]\n고온 다습한 장소를 피해 상온에 보관할 것\n\n\n[사용기간]\n제조일로부터 24개월', '포장단위': '8oz(236ml)'}","[['1', 'Water (ICID)'], ['2', 'Cetearyl alcohol (ICID)'], ['3', 'PEG-40 castor oil (ICID)'], ['4', 'Stearalkonium chloride (ICID)'], ['5', 'Behentrimonium methosulfate (ICID)'], ['6', 'Panthenol (ICID)'], ['7', 'Hamamelis virginiana(Witch hazel) (ICID)'], ['8', 'Carcia papaya(papays) fruit extract (ICID)'], ['9', 'Psidium guajava fruit extract (ICID)'], ['10', 'Passiflora incarnata fruit extract (ICID)'], ['11', 'Plumeria acutifolia flower extract (ICID)'], ['12', 'Mangifera indica(Mango) fruit extract (ICID)'], ['13', 'Colocasia esculenta root extract (ICID)'], ['14', 'Silk amino acids (ICID)'], ['15', 'Retinyl palmitate (ICID)'], ['16', 'Tocopheryl acetate (ICID)'], ['17', 'Hydrolyzed wheat protein (ICID)'], ['18', 'Octyl methoxycinnamate (ICID)'], ['19', 'DMDM Hydantoin (ICID)'], ['20', 'Fragrance (ICID)']]",없음,없음,없음
,"{'제품명': '워렌런던 크리터 컬러(염색약)', '제품 영문명': 'Warren Londo - Critter Color', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2014-06-27', '품목정보': '동물용의약외품-수입-022-833', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '적색, 청색, 노란색, 보라색, 오렌지색, 분홍색 또는 어두운 분홍색의 점액상', '제조방법': '제조사의 제조방법에 따른다', '저장방법': '[ 저장방법 ]\n  - 25도 이하에서 얼지않도록 보관하시오.\n\n[ 사용기간 ]\n-  제조일로부터 36개월', '포장단위': '4OZ (120ml)'}","[['1', 'Water (ICID)'], ['2', 'Carbopol (ICID)'], ['3', 'Triethanolamine (ICID)'], ['4', 'Thyme oil (ICID)'], ['5', 'Monolaurin (ICID)'], ['6', 'Magnolol (ICID)'], ['7', 'Sabilize (ICID)'], ['8', 'Cera bellina (ICID)'], ['9', 'Polysorbate 20 (ICID)'], ['10', '색소 (ICID)']]",없음,없음,없음
,"{'제품명': '워렌런던 하이드레이팅 버터 - 구아바 & 망고스틴', '제품 영문명': 'Warren London - Hydrating Butter - Guava and Mangostten', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2014-06-27', '품목정보': '동물용의약외품-수입-022-834', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '복숭아색의 로션 타입', '제조방법': '제조사의 제조방법에 따른다', '저장방법': '[ 저장방법 ]\n  - 25도 이하에서 얼지않도록 보관하시오.\n\n[ 사용기간 ]\n-  제조일로부터 36개월', '포장단위': '8OZ (240ml)'}","[['1', 'Aqua(Water) (ICID)'], ['2', 'Cyclopentasiloxane (ICID)'], ['3', 'Isopropyl palmitate (Palm Oil) (ICID)'], ['4', 'Propylene glycol (ICID)'], ['5', 'Glycerin (ICID)'], ['6', 'C12 - 15 Alkyl benzoate (ICID)'], ['7', 'Iodopropynyl butylcarbamate (ICID)'], ['8', 'Sodium polyacerylate (ICID)'], ['9', 'Titanium dioxide (ICID)'], ['10', 'Dimethicone (ICID)'], ['11', 'Fragrance/DMDM Hydantoin (ICID)'], ['12', 'Euterpe oleracea fruit oil (ICID)'], ['13', 'Guajava (Guava) extract (ICID)'], ['14', 'Garcinia mangostana (ICID)'], ['15', 'Punica granatum oil (ICID)'], ['16', 'Yellow 10 (ICID)'], ['17', 'Red 40 (ICID)']]",없음,없음,없음
,"{'제품명': '마우로 펫 케어 리브인 컨디셔너', '제품 영문명': 'Mauro Pet Care Leave In Conditioner', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2014-10-27', '품목정보': '동물용의약외품-수입-022-871', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '흰색의 로션 타입', '제조방법': '제조원의 제조방법에 의함', '저장방법': '- 저장방법 : 실온보관\n- 사용기간 : 제조년일로부터 24개월', '포장단위': '128fl oz(3,785ml), 8fl oz(237ml), 3fl oz(90ml), 0.5fl oz(15ml)'}","[['1', 'Water(ICID)'], ['2', 'Cetyl Alcohol(ICID)'], ['3', 'Cetrimonium Bromide(ICID)'], ['4', 'Panthenol(ICID)'], ['5', 'Argania Spinosa (Argan) Kernel Oil(ICID)'], ['6', 'Cannabis Sativa (Hemp) Seed Oil(ICID)'], ['7', 'Helianthus Annuus (Sunflower) Seed Oil(ICID)'], ['8', 'Avena Sativa (Oat) Kernel Protein(ICID)'], ['9', 'Calendula Officinalis (Marigold) Flower Extract(ICID)'], ['10', 'Rosmarinus Officinalis (Rosemary) Leaf Extract(ICID)'], ['11', 'Manuka Honey(ICID)'], ['12', 'Citrus Aurantium Dulcis (Orange) Fruit Extract(ICID)'], ['13', 'Citrus Medica Limonum (Lemon) Fruit Extract(ICID)'], ['14', 'Vitis Vinifera (Grape) Seed Extract(ICID)'], ['15', 'Foeniculum Vulgare (Fennel) Fruit Extract(ICID)'], ['16', 'Chamomila Recutita (Matricaria) Flower Extract(ICID)'], ['17', 'Pyrus Malus (Apple) Fruit Extract(ICID)'], ['18', 'Aloe Barbadensis Leaf Juice(ICID)'], ['19', 'Glycerin(ICID)'], ['20', 'Cyclopentasiloxane(ICID)'], ['21', 'Amodimethicone(ICID)'], ['22', 'Cetrimonium Chloride(ICID)'], ['23', 'Trideceth-12(ICID)'], ['24', 'Ethylhexylglycerin (ICID)'], ['25', 'Phenoxyethanol(ICID)'], ['26', 'Fragrance(ICID)']]",없음,없음,없음
,"{'제품명': '마우로 펫 케어 에센셜 엘레멘트 25:1 샴푸', '제품 영문명': 'Mauro Pet Care Essential Elements 25:1 Shampoo Concentrate', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2014-10-27', '품목정보': '동물용의약외품-수입-022-872', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '반투명한 액체', '제조방법': '제조원의 제조방법에 의함', '저장방법': '- 저장방법 : 실온보관\n- 사용기간 : 제조년일로부터 24개월', '포장단위': '128fl oz(3,785ml), 1fl oz(30ml), 0.5fl oz(15ml)'}","[['1', 'Aqua(ICID)'], ['2', 'Disodium Laureth Sulfosuccinate(ICID)'], ['3', 'Cocamidopropyl Betaine(ICID)'], ['4', 'Sodium Cocoyl Isethionate(ICID)'], ['5', 'Tocopheryl Acetate(ICID)'], ['6', 'Fragrance(ICID)'], ['7', 'Hydrolyzed Wheat Protein(ICID)'], ['8', 'Aloe Barbadensis Leaf Juice(ICID)'], ['9', 'Argania Spinos (Argan) Kernel Oil(ICID)'], ['10', 'Cannabis Sativa (Hemp) Seed Oil(ICID)'], ['11', 'Salix Alba (Willow) Bark Extract(ICID)'], ['12', 'Spiraea Ulmaria (Meadowsweet) Extract(ICID)'], ['13', 'Larrea Diviricata (Chaparral) Extract(ICID)'], ['14', 'Olea Europaea (Olive) Leaf Extract(ICID)'], ['15', 'Polyquaternium-7(ICID)'], ['16', 'Sodium PCA(ICID)'], ['17', 'Glycerin(ICID)'], ['18', 'PEG-150 Distearate(ICID)'], ['19', 'Ethylhexylglycerin(ICID)'], ['20', 'Phenoxyethanol(ICID)']]",없음,없음,없음
,"{'제품명': '토미독 펫 샴푸', '제품 영문명': 'TOMMY DOG PET SHAMPOO', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2016-01-21', '품목정보': '동물용의약외품-수입-022-913', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '옅은 노란 액상', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '저장방법 : 상온 보관(5℃ ~ 30℃)\n사용기간 : 제조일로부터 36개월', '포장단위': '250ml, 500ml, 5L'}","[['1', 'Water (ICID)'], ['2', 'Disodium EDTA (ICID)'], ['3', 'Sodium Laureth Sulfate (ICID)'], ['4', 'Cocamidopropyl Betaine (ICID)'], ['5', 'Aloe Baradensis Leaf Juice (ICID)'], ['6', 'Eucalyptus Globulus Leaf Oil (ICID)'], ['7', 'Melaleuca Alternifolia (Tea Tree) Leaf Oil (ICID)'], ['8', 'Rosmarinus Officinalis (Rosemary) Leaf Oil (ICID)'], ['9', 'Lavandula Angustifolia (Lavender) Oil (ICID)'], ['10', 'Cymbopogon Nardus (Citronella) Oil (ICID)'], ['11', 'Linalool (ICID)'], ['12', 'd-Limonene (ICID)'], ['13', 'Alcohol (ICID)'], ['14', 'Polysorbate 20 (ICID)'], ['15', 'Sodium Chloride (ICID)'], ['16', 'Phenoxyethanol (ICID)'], ['17', 'Ethylhexylglycerin (ICID)']]",없음,없음,없음
,"{'제품명': '토미독 펫 컨디셔너', '제품 영문명': 'TOMMY DOG PET CONDITIONER', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2016-01-21', '품목정보': '동물용의약외품-수입-022-914', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '흰색 불투명한 점성이 있는 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '저장방법 : 상온 보관(5℃ ~ 30℃)\n사용기간 : 제조일로부터 36개월', '포장단위': '250ml, 500ml, 5L'}","[['1', 'Water (ICID)'], ['2', 'Disodium EDTA (ICID)'], ['3', 'Cetearyl Alcohol (ICID)'], ['4', 'Stearyl Alcohol (ICID)'], ['5', 'Vitamin E (ICID)'], ['6', 'Behentrimonium Chloride (ICID)'], ['7', 'Eucalyptus Globulus Leaf Oil (ICID)'], ['8', 'Melaleuca Alternifolia (Tea Tree) Leaf Oil (ICID)'], ['9', 'Rosmarinus Officinalis (Rosemary) Leaf Oil (ICID)'], ['10', 'Lavandula Angustifolia (Lavender) Oil (ICID)'], ['11', 'Cymbopogon Nardus (Citronella) Oil (ICID)'], ['12', 'Linalool (ICID)'], ['13', 'Limonene (ICID)'], ['14', 'Alcohol (ICID)'], ['15', 'Polysorbate 20 (ICID)'], ['16', 'Phenoxyethanol (ICID)'], ['17', 'Ethylhexylglycerin (ICID)']]",없음,없음,없음
,"{'제품명': '토미독 구강 청결제', '제품 영문명': 'TOMMY DOG MOUTH WASH', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2016-01-21', '품목정보': '동물용의약외품-수입-022-915', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '무색의 투명한 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '저장방법 : 상온 보관(5℃ ~ 30℃)\n사용기간 : 제조일로부터 36개월', '포장단위': '130ml'}","[['1', 'Water (ICID)'], ['2', 'Zinc Citrate (ICID)'], ['3', 'Zinc Acetate (ICID)'], ['4', 'Grapefruit Seed Extract (Citrus Grandis) (ICID)'], ['5', 'Glycerin (Vegetable Glycerine) (ICID)'], ['6', 'Mentha Piperita (Peppermint) Oil (ICID)'], ['7', 'Stevia Rebaudiana Extract (ICID)'], ['8', 'Cyamopsis Tetragonoloba (Guar) Gum (ICID)']]",없음,없음,없음
,"{'제품명': '플래티넘 구강 세정 스프레이', '제품 영문명': 'PLATINUM OCC FORTE SPRAY', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2016-05-20', '품목정보': '동물용의약외품-수입-022-951', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '탁한 액체', '제조방법': '제조사의 제조방법에 따른다.', '저장방법': '[저장방법]\n고온 및 직사광선을 피하고 서늘하고 건조한 곳에 보관하십시오.\n\n[사용기간]\n제조일로부터 24개월', '포장단위': '65ml'}","[['1', 'Water (ICID)'], ['2', 'Citrus grandis seed extract (ICID)'], ['3', 'Herbal oils (ICID)'], ['4', 'Alcohol (Ethanol, ICID)'], ['5', 'Mint flavour (ICID)']]",없음,없음,없음
,"{'제품명': '워렌런던 하이드레이팅 버터 - 석류 & 아사이베리', '제품 영문명': 'Warren London - Hydrating Butter - Pomegranate & Acai', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2014-06-27', '품목정보': '동물용의약외품-수입-022-835', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '분홍색의 크림타입', '제조방법': '제조사의 제조방법에 따른다', '저장방법': '[ 저장방법 ]\n  - 25도 이하에서 얼지않도록 보관하시오.\n\n[ 사용기간 ]\n-  제조일로부터 36개월', '포장단위': '8OZ (240ml)'}","[['1', 'Aqua(Water) (ICID)'], ['2', 'Cyclopentasiloxane (ICID)'], ['3', 'Isopropyl palmitate (Palm Oil) (ICID)'], ['4', 'Propylene glycol (ICID)'], ['5', 'Glycerin (ICID)'], ['6', 'C12 - 15 Alkyl benzoate (ICID)'], ['7', 'Iodopropynyl butylcarbamate (ICID)'], ['8', 'Sodium polyacrylate (ICID)'], ['9', 'Titanium dioxide (ICID)'], ['10', 'Dimethicone (ICID)'], ['11', 'Fragrance/DMDM Hydantoin (ICID)'], ['12', 'Punica Granatum (Pomegranate) Oil (ICID)'], ['13', 'Euterpe oleracea (Acai) Fruit Oil (ICID)'], ['14', 'Yellow 10 (ICID)'], ['15', 'Red 40 (ICID)']]",없음,없음,없음
,"{'제품명': '필링 플레이키', '제품 영문명': 'Feeling Flaky', '업체명': '한국동물약품공업협동조합', '업상태': '정상', '허가일': '2014-07-03', '품목정보': '동물용의약외품-수입-022-836', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '수입', '성상': '흐릿한 분홍색의 진주빛이 나는 약점성 액체', '제조방법': '제조사의 제조방법에 따른다', '저장방법': '- 저장방법 : 실온보관 \n- 유효기간 :  제조일로부터 36개월', '포장단위': '16.1 fl oz (475ml)'}","[['1', 'Water(Aqua) (ICID)'], ['2', 'Cocamidopropyl Betaine(Plant Derived) (ICID)'], ['3', 'Sodium Lauroyl Sarcosinate (ICID)'], ['4', 'Cocamidopropylamine Oxide (Plant Derived) (ICID)'], ['5', 'PEG-150 Distearate (ICID)'], ['6', 'Glycol Stearate (Plant Derived) (ICID)'], ['7', 'Fragrance (Parfum) (ICID)'], ['8', 'Cocamide DIPA (Sugar Derived) (ICID)'], ['9', 'Steareth-4 (ICID)'], ['10', 'Disodium EDTA (ICID)'], ['11', 'Decyl Glucoside (Plant Derived) (ICID)'], ['12', 'Chamomilla Recutita Flower / Leaf (Chamomile) Extract (ICID)'], ['13', 'Glycerin (Plant Derived) (ICID)'], ['14', 'Avena Sativa(Oat) Kernel Flour (ICID)'], ['15', 'Hydrolyzed Soy Protein (ICID)'], ['16', 'Methylchloroisothiazolinone (ICID)'], ['17', 'Methylisothiazolinone (ICID)'], ['18', 'Yucca Schidigera Extract (ICID)'], ['19', 'Tocopheryl Acetate (Vitamin E Acetate) (ICID)'], ['20', 'Soyamidopropylamine Oxide (ICID)'], ['21', 'Retinyl Palmitate (Vitamin A Palmitate) ~ (Sub CA Prop 65) (ICID)'], ['22', 'Lauryl Glucoside (Plant Derived) (ICID)'], ['23', 'Cocodimonium Hydroxypropyl Hydrolyzed Wheat Protein (ICID)'], ['24', 'Carthamus Tinctorius (Safflower) Seed Oil (ICID)'], ['25', 'Butyrospermum Parkii (Shea Butter) (ICID)'], ['26', 'Ascobric Acid (Vitamin C) (ICID)'], ['27', 'Aloe Barbadensis (Aloe Vera) Leaf Juice (ICID)'], ['28', 'Copaifera Officinalis (Balsam Copaiba) Resin (ICID)'], ['29', 'Bertholletia Excelsa Seed (Brazil Nut) Oil (ICID)'], ['30', 'Silk Amino Acids (ICID)'], ['31', 'Beta-Caryophyllene (Sesquiterpene) (ICID)'], ['32', 'Yellow 5 (Cl#19140) (ICID)'], ['33', 'Red 4 (Cl#14700) (ICID)'], ['34', 'Citric Acid (Naturally Derived) (ICID)'], ['35', 'Bule 1 (Cl#42090) (ICID)']]",없음,없음,없음
